N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1278.0,TIGER 글로벌AI&로보틱스 INDXX,10925.0,15.0,+0.14%,0.0,,,
1279.0,한국주강,2695.0,95.0,-3.41%,500.0,544.0,480.0,-5.0
1280.0,삼성 KRX 금현물 ETN,15170.0,40.0,-0.26%,0.0,,,
1281.0,KBSTAR 국고채3년,108655.0,110.0,-0.10%,0.0,,,
1282.0,BYC우,140200.0,600.0,-0.43%,5000.0,,,
1283.0,KB 천연가스 선물 ETN(H),6010.0,165.0,-2.67%,0.0,,,
1284.0,KOSEF 글로벌퓨처모빌리티,9100.0,0.0,0.00%,0.0,,,
1285.0,신한 금 선물 ETN(H),15000.0,175.0,-1.15%,0.0,,,
1286.0,금호전기,807.0,13.0,-1.59%,500.0,460.0,618.0,-118.0
1287.0,대신343 K200,33070.0,925.0,-2.72%,0.0,,,
1288.0,미래에셋 인버스 2X 코스피200 선물 ETN,14825.0,720.0,+5.10%,0.0,,,
1289.0,두산퓨얼셀2우B,9900.0,100.0,-1.00%,100.0,,,
1290.0,삼성 코스닥 150 TR ETN,9810.0,285.0,-2.82%,0.0,,,
1291.0,TIGER KEDI혁신기업ESG30,9755.0,300.0,-2.98%,0.0,,,
1292.0,솔루스첨단소재1우,3415.0,180.0,-5.01%,100.0,,,
1293.0,대상홀딩스우,31600.0,1950.0,-5.81%,1000.0,,,
1294.0,신한 레버리지 미국달러 선물 ETN,14400.0,290.0,+2.06%,0.0,,,
1295.0,한국ANKOR유전,411.0,1.0,+0.24%,0.0,,,
1296.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,11500.0,35.0,-0.30%,0.0,,,
1297.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),57095.0,2330.0,+4.25%,0.0,,,
1298.0,TIGER 2차전지TOP10레버리지,4155.0,340.0,-7.56%,0.0,,,
1299.0,하나 레버리지 콩 선물 ETN(H),28300.0,245.0,-0.86%,0.0,,,
1300.0,QV 블룸버그 2X 천연가스 선물 ETN(H),830.0,33.0,-3.82%,0.0,,,
1301.0,롯데지주우,35000.0,750.0,-2.10%,200.0,,,
1302.0,대한항공우,25250.0,0.0,0.00%,5000.0,,,
1303.0,SOL KIS단기통안채,105865.0,5.0,0.00%,0.0,,,
1304.0,TIGER 글로벌AI액티브,11265.0,40.0,+0.36%,0.0,,,
1305.0,KBSTAR 글로벌4차산업IT(합성 H),24250.0,165.0,-0.68%,0.0,,,
1306.0,신풍,797.0,31.0,-3.74%,500.0,188.0,1124.0,-42.0
1307.0,미래에셋 -2X 홍콩H 선물 ETN(H),27855.0,1920.0,+7.40%,0.0,,,
1308.0,미래에셋 원유선물혼합 ETN(H),27625.0,130.0,-0.47%,0.0,,,
1309.0,KODEX 고배당,8835.0,115.0,-1.28%,0.0,,,
1310.0,신한 콩 선물 ETN(H),13665.0,0.0,0.00%,0.0,,,
1311.0,TIGER 글로벌멀티에셋TIF액티브,10085.0,70.0,+0.70%,0.0,,,
1312.0,TIGER 코스피고배당,13285.0,145.0,-1.08%,0.0,,,
1313.0,KBSTAR AI&로봇,12035.0,685.0,-5.39%,0.0,,,
1314.0,KODEX 코스피100,25595.0,705.0,-2.68%,0.0,,,
1315.0,KODEX 글로벌로봇(합성),17155.0,60.0,-0.35%,0.0,,,
1316.0,WOORI 대한민국국고채액티브,53410.0,65.0,-0.12%,0.0,,,
1317.0,TIGER 200IT레버리지,33395.0,2055.0,-5.80%,0.0,,,
1318.0,삼성 China A50 선물 ETN(H),13355.0,5.0,-0.04%,0.0,,,
1319.0,신한 레버리지 코스피 200 선물 ETN,26510.0,80.0,+0.30%,0.0,,,
1320.0,삼성 레버리지 나스닥 100 ETN,26430.0,290.0,+1.11%,0.0,,,
1321.0,KODEX 미국S&P500에너지(합성),12605.0,255.0,-1.98%,0.0,,,
1322.0,신한 브렌트원유 선물 ETN(H),13125.0,50.0,-0.38%,0.0,,,
1323.0,대상우,18940.0,810.0,-4.10%,1000.0,,,
1324.0,KODEX 탄소효율그린뉴딜,8300.0,225.0,-2.64%,0.0,,,
1325.0,KODEX 미디어&엔터테인먼트,12205.0,395.0,-3.13%,0.0,,,
1326.0,KODEX K-미래차액티브,8970.0,295.0,-3.18%,0.0,,,
1327.0,SHD,21000.0,1000.0,-4.55%,5000.0,1253.0,883.0,142.0
1328.0,ARIRANG ESG가치주액티브,7730.0,250.0,-3.13%,0.0,,,
1329.0,TIGER 리츠부동산인프라채권TR KIS,4625.0,40.0,-0.86%,0.0,,,
1330.0,TIGER 미국테크TOP10 INDXX(H),10375.0,45.0,-0.43%,0.0,,,
1331.0,세방우,6860.0,110.0,-1.58%,500.0,,,
1332.0,녹십자홀딩스2우,29800.0,1000.0,-3.25%,500.0,,,
1333.0,SOL 미국S&P500ESG,12595.0,70.0,+0.56%,0.0,,,
1334.0,한솔PNS,1224.0,13.0,-1.05%,500.0,3142.0,1349.0,27.0
1335.0,삼성 레버리지 코스피200 선물 ETN,25055.0,1325.0,-5.02%,0.0,,,
1336.0,SOL 코스닥150,12900.0,340.0,-2.57%,0.0,,,
1337.0,메리츠 미국채10년 ETN(H),8340.0,40.0,-0.48%,0.0,,,
1338.0,한투 레버리지 금 선물 ETN,25010.0,440.0,-1.73%,0.0,,,
1339.0,KBSTAR 내수주플러스,7485.0,170.0,-2.22%,0.0,,,
1340.0,KBSTAR 중장기국공채액티브,103990.0,195.0,-0.19%,0.0,,,
1341.0,메리츠 레버리지 인플레이션 국채 ETN,12405.0,0.0,0.00%,0.0,,,
1342.0,ACE 일본Nikkei225(H),24620.0,90.0,-0.36%,0.0,,,
1343.0,한창,1323.0,29.0,-2.14%,500.0,893.0,1135.0,98.0
1344.0,KBSTAR 200선물인버스2X,2640.0,125.0,+4.97%,0.0,,,
1345.0,삼성 인버스 2X 항셍테크 ETN(H),12270.0,1050.0,+9.36%,0.0,,,
1346.0,ARIRANG 미국채30년액티브,51085.0,175.0,-0.34%,0.0,,,
1347.0,KODEX TRF5050,13605.0,0.0,0.00%,0.0,,,
1348.0,제이준코스메틱,5460.0,160.0,-2.85%,500.0,62.0,484.0,-107.0
1349.0,KODEX TRF7030,15275.0,30.0,+0.20%,0.0,,,
1350.0,신한 은 선물 ETN(H),12205.0,210.0,-1.69%,0.0,,,
1351.0,TIGER 퓨처모빌리티액티브,8600.0,290.0,-3.26%,0.0,,,
1352.0,ARIRANG 미국단기우량회사채,115510.0,955.0,+0.83%,0.0,,,
1353.0,진도,1943.0,32.0,-1.62%,500.0,634.0,1292.0,61.0
1354.0,한투 인버스 2X 구리 선물 ETN,24150.0,470.0,+1.98%,0.0,,,
1355.0,ARIRANG 미국나스닥테크,30170.0,325.0,+1.09%,0.0,,,
1356.0,삼성 레버리지 China A50 선물 ETN(H),24035.0,345.0,-1.42%,0.0,,,
1357.0,KODEX 유럽명품TOP10 STOXX,8135.0,30.0,+0.37%,0.0,,,
1358.0,KODEX 철강,8695.0,220.0,-2.47%,0.0,,,
1359.0,KODEX 차이나심천ChiNext(합성),7430.0,20.0,+0.27%,0.0,,,
1360.0,미래에셋 -2X 미국채울트라30년 선물 ETN,11805.0,410.0,+3.60%,0.0,,,
1361.0,KODEX KRX기후변화솔루션,11215.0,365.0,-3.15%,0.0,,,
1362.0,삼성 레버리지 S&P500 선물 ETN,23540.0,145.0,+0.62%,0.0,,,
1363.0,KODEX 미국서학개미,10010.0,80.0,+0.81%,0.0,,,
1364.0,ACE 미국친환경그린테마INDXX,8870.0,200.0,-2.21%,0.0,,,
1365.0,미래에셋 인버스 코스피200 선물 ETN,11630.0,290.0,+2.56%,0.0,,,
1366.0,신한 인버스 코스피 200 선물 ETN,11620.0,380.0,+3.38%,0.0,,,
1367.0,메리츠 레버리지 국채30년 ETN,5805.0,35.0,-0.60%,0.0,,,
1368.0,미래에셋 중국 심천 100 ETN,11605.0,0.0,0.00%,0.0,,,
1369.0,TIGER 구리실물,9845.0,85.0,+0.87%,0.0,,,
1370.0,한투 블룸버그 레버리지 WTI원유 선물 ETN,11540.0,55.0,-0.47%,0.0,,,
1371.0,메리츠 인플레이션 국채 ETN,11505.0,25.0,-0.22%,0.0,,,
1372.0,메리츠 인버스 천연가스 선물 ETN(H),23010.0,405.0,+1.79%,0.0,,,
1373.0,신한 다우존스지수 선물 ETN(H),22980.0,85.0,-0.37%,0.0,,,
1374.0,KODEX S&P글로벌인프라(합성),14320.0,250.0,-1.72%,0.0,,,
1375.0,미래에셋 인버스 천연가스 선물 ETN(H),22890.0,440.0,+1.96%,0.0,,,
1376.0,ACE ESG액티브,7140.0,180.0,-2.46%,0.0,,,
1377.0,TIGER 원유선물Enhanced(H),4065.0,35.0,-0.85%,0.0,,,
1378.0,TIGER 삼성그룹펀더멘털,11000.0,255.0,-2.27%,0.0,,,
1379.0,대신 인버스 2X 코스닥 150 선물 ETN,7540.0,345.0,+4.79%,0.0,,,
1380.0,HANARO 200 TOP10,7760.0,195.0,-2.45%,0.0,,,
1381.0,QV 미국 IT TOP5 ETN(H),32140.0,35.0,+0.11%,0.0,,,
1382.0,KB 인버스 2X KOSDAQ 150 선물 ETN,7495.0,345.0,+4.83%,0.0,,,
1383.0,KODEX 건설,3140.0,85.0,-2.64%,0.0,,,
1384.0,KB 일본 로보틱스 TOP 10 ETN,11085.0,75.0,-0.67%,0.0,,,
1385.0,TIGER 차이나항셍테크레버리지(합성 H),4175.0,425.0,-9.24%,0.0,,,
1386.0,TIGER 미국달러선물인버스2X,6305.0,125.0,-1.94%,0.0,,,
1387.0,QV 레버리지 금 선물 ETN(H),21965.0,0.0,0.00%,0.0,,,
1388.0,TIGER 200커버드콜ATM,8415.0,180.0,-2.09%,0.0,,,
1389.0,TIGER 200 에너지화학,12695.0,485.0,-3.68%,0.0,,,
1390.0,KB 일본 컨슈머 TOP 10 ETN,10915.0,100.0,-0.91%,0.0,,,
1391.0,KODEX KRX300,15570.0,360.0,-2.26%,0.0,,,
1392.0,KODEX 배당성장채권혼합,12010.0,70.0,-0.58%,0.0,,,
1393.0,KBSTAR 배터리 리사이클링iSelect,11490.0,350.0,-2.96%,0.0,,,
1394.0,ACE 2차전지&친환경차액티브,11365.0,315.0,-2.70%,0.0,,,
1395.0,KBSTAR 미국S&P500(H),11910.0,50.0,-0.42%,0.0,,,
1396.0,SOL 한국형글로벌반도체액티브,14250.0,200.0,+1.42%,0.0,,,
1397.0,메리츠 인버스 2X 구리 선물 ETN(H),21290.0,0.0,0.00%,0.0,,,
1398.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,3540.0,300.0,-7.81%,0.0,,,
1399.0,KODEX 보험,7580.0,130.0,-1.69%,0.0,,,
1400.0,메리츠 레버리지 금 선물 ETN(H),21170.0,670.0,-3.07%,0.0,,,
1401.0,QV 인버스 레버리지 구리 선물 ETN(H),21165.0,0.0,0.00%,0.0,,,
1402.0,ACE 코스닥150,13205.0,310.0,-2.29%,0.0,,,
1403.0,SOL 미국30년국채커버드콜(합성),10275.0,5.0,+0.05%,0.0,,,
1404.0,ARIRANG 우량회사채50 1년,114580.0,25.0,-0.02%,0.0,,,
1405.0,대덕전자1우,9820.0,30.0,-0.30%,500.0,,,
1406.0,메리츠 KIS 통안채 1년 ETN,51305.0,0.0,0.00%,0.0,,,
1407.0,QV iSelect 글로벌 EMP ETN(H),10250.0,0.0,0.00%,0.0,,,
1408.0,QV 미국달러 SOFR금리 플러스 ETN,10240.0,0.0,0.00%,0.0,,,
1409.0,SOL 국고채3년,102370.0,150.0,-0.15%,0.0,,,
1410.0,TIGER 미국테크TOP10+10%프리미엄,10080.0,85.0,+0.85%,0.0,,,
1411.0,한투 인버스 2X 금 선물 ETN,20160.0,770.0,+3.97%,0.0,,,
1412.0,TIGER 코스닥150선물인버스,3875.0,95.0,+2.51%,0.0,,,
1413.0,메리츠 인버스 국채3년 ETN,10075.0,0.0,0.00%,0.0,,,
1414.0,키움 인버스 미국달러선물 ETN,10040.0,0.0,0.00%,0.0,,,
1415.0,메리츠 국채10년 ETN,9970.0,25.0,-0.25%,0.0,,,
1416.0,미래에셋 인버스 2X 옥수수 선물 ETN,19870.0,705.0,+3.68%,0.0,,,
1417.0,LX하우시스우,19100.0,460.0,-2.35%,5000.0,,,
1418.0,TIGER 차이나클린에너지SOLACTIVE,5460.0,70.0,-1.27%,0.0,,,
1419.0,QV 코스피 200 TR ETN,9805.0,25.0,-0.25%,0.0,,,
1420.0,ACE 미국S&P500채권혼합액티브,10885.0,90.0,+0.83%,0.0,,,
1421.0,대한제당우,3010.0,15.0,+0.50%,500.0,,,
1422.0,넥센타이어1우B,3000.0,45.0,-1.48%,500.0,,,
1423.0,삼성 인버스 2X HSCEI ETN(H),19485.0,1390.0,+7.68%,0.0,,,
1424.0,미래에셋 코스닥150 선물 ETN,9710.0,95.0,-0.97%,0.0,,,
1425.0,QV 코스닥 150 TR ETN,9695.0,5.0,+0.05%,0.0,,,
1426.0,한투 인버스 2X 은 선물 ETN,19340.0,810.0,+4.37%,0.0,,,
1427.0,키움 코스닥 150 TR ETN,9670.0,0.0,0.00%,0.0,,,
1428.0,코리아써우,6510.0,160.0,-2.40%,500.0,,,
1429.0,신한 K200 USD 선물 바이셀 ETN,9620.0,0.0,0.00%,0.0,,,
1430.0,비케이탑스,904.0,0.0,0.00%,500.0,319.0,975.0,-96.0
1431.0,KODEX 차이나A50,15945.0,115.0,-0.72%,0.0,,,
1432.0,한국패러랠,236.0,12.0,+5.36%,0.0,,,
1433.0,삼성 인버스 2X S&P500 선물 ETN,18835.0,325.0,+1.76%,0.0,,,
1434.0,KBSTAR 미국채30년커버드콜(합성),9910.0,25.0,-0.25%,0.0,,,
1435.0,KODEX 게임산업,6275.0,300.0,-4.56%,0.0,,,
1436.0,한투 인버스 2X 베트남 VN30 선물 ETN(H),18805.0,305.0,-1.60%,0.0,,,
1437.0,대유플러스,148.0,5.0,-3.27%,500.0,5367.0,5432.0,222.0
1438.0,덕성우,13430.0,840.0,-5.89%,500.0,,,
1439.0,TIGER 코스닥150바이오테크,8265.0,195.0,-2.30%,0.0,,,
1440.0,TIGER KRX기후변화솔루션,11300.0,325.0,-2.80%,0.0,,,
1441.0,마이티 다이나믹퀀트액티브,11640.0,285.0,-2.39%,0.0,,,
1442.0,한투 인버스 2X 플래티넘 선물 ETN,18475.0,790.0,+4.47%,0.0,,,
1443.0,TIGER Fn신재생에너지,8385.0,335.0,-3.84%,0.0,,,
1444.0,미래에셋 인버스 2X 은 선물 ETN,18400.0,0.0,0.00%,0.0,,,
1445.0,신한 옥수수 선물 ETN(H),9200.0,90.0,-0.97%,0.0,,,
1446.0,TIGER 200TR,18365.0,460.0,-2.44%,0.0,,,
1447.0,KODEX 배당성장,13115.0,260.0,-1.94%,0.0,,,
1448.0,KODEX 다우존스미국리츠(H),11840.0,90.0,-0.75%,0.0,,,
1449.0,KTOP 차이나H(H),9170.0,340.0,-3.58%,0.0,,,
1450.0,HANARO 코스닥150,13070.0,360.0,-2.68%,0.0,,,
1451.0,SOL 글로벌탄소배출권선물ICE(합성),11405.0,125.0,-1.08%,0.0
1452.0,KODEX 미국나스닥100선물인버스(H),9320.0,30.0,+0.32%,0.0
1453.0,태양금속우,5500.0,420.0,-7.09%,500.0
1454.0,HANARO Fn전기&수소차,7870.0,320.0,-3.91%,0.0
1455.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),18100.0,515.0,+2.93%,0.0
1456.0,ACE 일본TOPIX레버리지(H),35905.0,185.0,-0.51%,0.0
1457.0,QV 블룸버그 -2X WTI원유선물 ETN,17900.0,485.0,+2.78%,0.0
1458.0,하나 S&P 인버스 2X WTI원유 선물 ETN,17855.0,640.0,+3.72%,0.0
1459.0,KB 인버스 2X 항셍테크 선물 ETN,17840.0,1650.0,+10.19%,0.0
1460.0,신한 인버스 2X 다우존스지수 선물 ETN(H),1783.0,22.0,+1.25%,0.0
1461.0,KODEX 일본TOPIX100,19350.0,75.0,-0.39%,0.0
1462.0,KB S&P 인버스 2X WTI원유 선물 ETN,17785.0,430.0,+2.48%,0.0
1463.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,17765.0,450.0,+2.60%,0.0
1464.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0
1465.0,메리츠 미국 인플레이션 국채 ETN(H),8870.0,0.0,0.00%,0.0
1466.0,ARIRANG 코스피50,22720.0,630.0,-2.70%,0.0
1467.0,메리츠 인버스 2X 금 선물 ETN(H),17605.0,515.0,+3.01%,0.0
1468.0,KBSTAR 차이나HSCEI(H),6065.0,230.0,-3.65%,0.0
1469.0,KODEX 차이나과창판STAR50(합성),5855.0,15.0,-0.26%,0.0
1470.0,하이트진로2우B,15500.0,190.0,-1.21%,5000.0
1471.0,신한 인버스 코스닥 150 선물 ETN,8670.0,200.0,+2.36%,0.0
1472.0,하나 인버스 2X 옥수수 선물 ETN(H),17335.0,410.0,+2.42%,0.0
1473.0,ACE 아시아TOP50S&P,11555.0,170.0,-1.45%,0.0
1474.0,미래에셋 인버스 코스닥150 선물 ETN,8640.0,200.0,+2.37%,0.0
1475.0,TIGER 200 건설,2965.0,70.0,-2.31%,0.0
1476.0,SOL 자동차소부장Fn,9475.0,275.0,-2.82%,0.0
1477.0,KBSTAR 200선물레버리지,14180.0,745.0,-4.99%,0.0
1478.0,SOL 조선TOP3플러스,8490.0,260.0,-2.97%,0.0
1479.0,미래에셋 코스피200 선물 ETN,8425.0,260.0,-2.99%,0.0
1480.0,미래에셋 레버리지 옥수수 선물 ETN,16845.0,185.0,-1.09%,0.0
1481.0,한투 인버스 2X 유로스탁스50 ETN(H) B,16830.0,260.0,+1.57%,0.0
1482.0,미래에셋 2X 미국채울트라30년 선물 ETN,8405.0,130.0,-1.52%,0.0
1483.0,QV 인버스 레버리지 금 선물 ETN(H),16680.0,0.0,0.00%,0.0
1484.0,KODEX 53-09 국고채액티브,10800.0,50.0,-0.46%,0.0
1485.0,TIGER 게임TOP10,4810.0,205.0,-4.09%,0.0
1486.0,TIGER 미국테크TOP10채권혼합,10330.0,20.0,-0.19%,0.0
1487.0,신한 인버스 2X 구리 선물 ETN,3300.0,50.0,+1.54%,0.0
1488.0,메리츠 인버스 2X 은 선물 ETN(H),16470.0,440.0,+2.74%,0.0
1489.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),16385.0,200.0,+1.24%,0.0
1490.0,한투 FTSE100 ETN,16340.0,0.0,0.00%,0.0
1491.0,대신 2X 철광석 선물 ETN(H),16335.0,230.0,+1.43%,0.0
1492.0,KB 레버리지 KOSDAQ 150 선물 ETN,32655.0,1380.0,-4.05%,0.0
1493.0,TIGER 단기선진하이일드(합성 H),12505.0,5.0,-0.04%,0.0
1494.0,삼성 인버스 HSCEI ETN(H),16235.0,585.0,+3.74%,0.0
1495.0,신한 레버리지 구리 선물 ETN,16205.0,95.0,+0.59%,0.0
1496.0,대신 S&P 2X 천연가스 선물 ETN B,16170.0,250.0,-1.52%,0.0
1497.0,ACE 글로벌메타버스테크액티브,10105.0,60.0,+0.60%,0.0
1498.0,TIGER 차이나CSI300인버스(합성),9785.0,0.0,0.00%,0.0
1499.0,신한 인버스 옥수수 선물 ETN(H),8050.0,75.0,+0.94%,0.0
1500.0,QV 인버스 레버리지 은 선물 ETN(H),16000.0,0.0,0.00%,0.0
1501.0,코아스,516.0,25.0,-4.62%,500.0,979.0,762.0,-7.0
1502.0,TIGER MSCI KOREA ESG리더스,8050.0,260.0,-3.13%,0.0,,,
1503.0,에셋플러스 코리아플랫폼액티브,6920.0,140.0,-1.98%,0.0,,,
1504.0,TIGER 농산물선물Enhanced(H),6365.0,65.0,-1.01%,0.0,,,
1505.0,삼양홀딩스우,52300.0,100.0,-0.19%,5000.0,,,
1506.0,TIGER 배당성장,16365.0,320.0,-1.92%,0.0,,,
1507.0,KB CSI 500 ETN,7840.0,0.0,0.00%,0.0,,,
1508.0,KB CSI 300 ETN,7825.0,80.0,+1.03%,0.0,,,
1509.0,TIGER 탄소효율그린뉴딜,8230.0,235.0,-2.78%,0.0,,,
1510.0,ARIRANG 미국S&P500,12010.0,70.0,+0.59%,0.0,,,
1511.0,KBSTAR 200선물인버스,6000.0,130.0,+2.21%,0.0,,,
1512.0,메리츠 레버리지 대표 농산물 선물 ETN(H),15555.0,435.0,-2.72%,0.0,,,
1513.0,KBSTAR 글로벌메타버스Moorgate,10710.0,70.0,+0.66%,0.0,,,
1514.0,KOSEF 미국달러선물레버리지,12940.0,240.0,+1.89%,0.0,,,
1515.0,KODEX TSE일본리츠(H),11930.0,100.0,-0.83%,0.0,,,
1516.0,TIGER 스페이스테크iSelect,11920.0,330.0,-2.69%,0.0,,,
1517.0,일정실업,12900.0,0.0,0.00%,5000.0,311.0,322.0,-87.0
1518.0,ARIRANG 일본반도체소부장Solactive,12335.0,65.0,-0.52%,0.0,,,
1519.0,ACE 국고채3년,102625.0,85.0,-0.08%,0.0,,,
1520.0,한진칼우,28550.0,600.0,-2.06%,2500.0,,,
1521.0,NPC우,2900.0,70.0,-2.36%,500.0,,,
1522.0,한투 레버리지 플래티넘 선물 ETN,15300.0,385.0,-2.45%,0.0,,,
1523.0,TIMEFOLIO 미국나스닥100액티브,15270.0,155.0,+1.03%,0.0,,,
1524.0,TIGER 코리아테크액티브,9765.0,315.0,-3.12%,0.0,,,
1525.0,KOSEF 미국나스닥100(H),13805.0,10.0,-0.07%,0.0,,,
1526.0,KB 레버리지 FANG 플러스 ETN(H),30310.0,245.0,-0.80%,0.0,,,
1527.0,에이리츠,3395.0,15.0,-0.44%,5000.0,8.0,893.0,-19.0
1528.0,미래에셋 천연가스 선물 ETN(H),2525.0,55.0,-2.13%,0.0,,,
1529.0,TIGER 차이나반도체FACTSET,5110.0,20.0,-0.39%,0.0,,,
1530.0,한화우,31500.0,1000.0,-3.08%,5000.0,,,
1531.0,코오롱우,13980.0,190.0,-1.34%,5000.0,,,
1532.0,KODEX 200exTOP,10730.0,320.0,-2.90%,0.0,,,
1533.0,KODEX 3대농산물선물(H),10005.0,95.0,-0.94%,0.0,,,
1534.0,ARIRANG ESG성장주액티브,7885.0,220.0,-2.71%,0.0,,,
1535.0,삼성 인버스 2X 구리 선물 ETN(H),2990.0,15.0,+0.50%,0.0,,,
1536.0,신한 인버스 WTI원유 선물 ETN(H),2985.0,25.0,+0.84%,0.0,,,
1537.0,KOSEF 국고채10년레버리지,106580.0,865.0,-0.81%,0.0,,,
1538.0,삼성 인버스 2X 나스닥 100 ETN,14905.0,200.0,+1.36%,0.0,,,
1539.0,미래에셋 레버리지 은 선물 ETN,14865.0,350.0,-2.30%,0.0,,,
1540.0,KODEX 미국S&P500산업재(합성),25895.0,5.0,+0.02%,0.0,,,
1541.0,QV 인버스 미국 IT TOP5 ETN(H),7430.0,10.0,+0.13%,0.0,,,
1542.0,삼성 인버스 2X 코스피200 선물 ETN,14840.0,720.0,+5.10%,0.0,,,
1543.0,TIGER MKF배당귀족,11410.0,255.0,-2.19%,0.0,,,
1544.0,삼성 인버스 항셍테크 ETN(H),14810.0,725.0,+5.15%,0.0,,,
1545.0,신한 인버스 2X 코스피 200 선물 ETN,14795.0,730.0,+5.19%,0.0,,,
1546.0,메리츠 인버스 2X 미국채10년 ETN(H),14780.0,90.0,+0.61%,0.0,,,
1547.0,한투 레버리지 은 선물 ETN,14745.0,360.0,-2.38%,0.0,,,
1548.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,9830.0,95.0,-0.96%,0.0,,,
1549.0,유유제약1우,6500.0,100.0,+1.56%,1000.0,,,
1550.0,하나 레버리지 옥수수 선물 ETN(H),14695.0,320.0,-2.13%,0.0,,,
1551.0,TIMEFOLIO Korea플러스배당액티브,10640.0,180.0,-1.66%,0.0
1552.0,한투 레버리지 구리 선물 ETN,14650.0,80.0,+0.55%,0.0
1553.0,메리츠 인버스 2X 미국채30년 ETN(H),14645.0,380.0,+2.66%,0.0
1554.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),97.0,2.0,+2.11%,0.0
1555.0,KOSEF 코스닥150,6535.0,140.0,-2.10%,0.0
1556.0,KODEX iShares미국투자등급회사채액티브,10890.0,25.0,+0.23%,0.0
1557.0,메리츠 미국레버리지 인플레이션국채ETN(H),7170.0,45.0,-0.62%,0.0
1558.0,ARIRANG 고배당주채권혼합,11025.0,65.0,-0.59%,0.0
1559.0,KODEX 미국S&P바이오(합성),25760.0,255.0,-0.98%,0.0
1560.0,ACE 미국다우존스리츠(합성 H),79350.0,215.0,-0.27%,0.0
1561.0,KBSTAR 채권혼합,59480.0,215.0,-0.36%,0.0
1562.0,KODEX 운송,5080.0,105.0,-2.03%,0.0
1563.0,미래에셋 2X 홍콩H 선물 ETN,14120.0,990.0,-6.55%,0.0
1564.0,대신 밀 선물 ETN(H),7050.0,185.0,-2.56%,0.0
1565.0,코오롱모빌리티그룹우,5740.0,160.0,-2.71%,500.0
1566.0,한투 인버스 플래티넘 선물 ETN,14095.0,375.0,+2.73%,0.0
1567.0,ARIRANG 우주항공&UAM iSelect,11225.0,305.0,-2.65%,0.0
1568.0,KOSEF 미국S&P500,12750.0,50.0,+0.39%,0.0
1569.0,KODEX 에너지화학,14300.0,515.0,-3.48%,0.0
1570.0,TIGER 원유선물인버스(H),3175.0,20.0,+0.63%,0.0
1571.0,QV US 500 월간레버리지 ETN(H),27925.0,0.0,0.00%,0.0
1572.0,메리츠 인버스 2X 국채30년 ETN,13955.0,155.0,+1.12%,0.0
1573.0,SOL 의료기기소부장Fn,9295.0,235.0,-2.47%,0.0
1574.0,KODEX iShares미국하이일드액티브,10615.0,40.0,+0.38%,0.0
1575.0,KBSTAR V&S셀렉트밸류채권혼합,11485.0,110.0,-0.95%,0.0
1576.0,ACE 멕시코MSCI(합성),15290.0,765.0,-4.76%,0.0
1577.0,ARIRANG 선진국MSCI(합성 H),11265.0,30.0,-0.27%,0.0
1578.0,HANARO 글로벌탄소배출권선물ICE(합성),9455.0,95.0,-0.99%,0.0
1579.0,TIGER 유로스탁스배당30,11315.0,0.0,0.00%,0.0
1580.0,KBSTAR 헬스케어채권혼합,11290.0,110.0,-0.96%,0.0
1581.0,TIGER 글로벌사이버보안INDXX,12080.0,90.0,+0.75%,0.0
1582.0,TIGER TSMC밸류체인FACTSET,12265.0,110.0,+0.90%,0.0
1583.0,한투 레버리지 유로스탁스50 ETN(H) B,13460.0,0.0,0.00%,0.0
1584.0,LX홀딩스1우,9180.0,100.0,-1.08%,1000.0
1585.0,TIGER 일본반도체FACTSET,12745.0,35.0,-0.27%,0.0
1586.0,한투 레버리지 베트남 VN30 선물 ETN(H),13310.0,205.0,+1.56%,0.0
1587.0,신한 USD K200 선물 바이셀 ETN,6625.0,265.0,+4.17%,0.0
1588.0,BNK 주주가치액티브,12030.0,250.0,-2.04%,0.0
1589.0,한투 인버스 은 선물 ETN,13155.0,305.0,+2.37%,0.0
1590.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,13120.0,495.0,-3.64%,0.0
1591.0,KOSEF 국고채3년,109195.0,110.0,-0.10%,0.0
1592.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,13055.0,590.0,-4.32%,0.0
1593.0,삼성 S&P500 VIX S/T 선물 ETN,6475.0,175.0,+2.78%,0.0
1594.0,신한 인버스 금 선물 ETN(H),6470.0,100.0,+1.57%,0.0
1595.0,KBSTAR 미국반도체NYSE(H),12305.0,260.0,+2.16%,0.0
1596.0,KB 인버스 2X 밀 선물 ETN,25805.0,1520.0,+6.26%,0.0
1597.0,QV S&P500 VIX S/T 선물 ETN D,6445.0,145.0,+2.30%,0.0
1598.0,KODEX 코스피대형주,11715.0,330.0,-2.74%,0.0
